2,3,0,1,3,2,1,4,0,2,1,8,7,39,7,39,7,39,7,39,7,39,7,39,1,8,6,31
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,2,13,2,13
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,0,4,6,30,5,29,7,39,4,24
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,0,4
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,0,4,1,6,3,18,7,39,2,13
4,1,1,1,4,3,2,2,0,4,6,32,1,6,5,28,7,37,7,37,7,37,7,37,7,37,0,4
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,1,6,3,18,0,4,6,30,1,6,3,18
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,1,6,3,18,0,4,6,30,1,6,3,18
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,6,30,5,26,0,4,1,6,7,39,2,13
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,7,39,7,39,7,39,2,13,0,4
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,7,35,5,26,0,4,6,30,5,26
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,7,35,6,30
4,1,3,3,4,4,0,4,0,4,6,30,1,6,7,39,2,13,7,39,7,39,7,39,7,39,7,39
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,5,26
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,4,4,1,0,0,0,4,6,30,7,35,2,13,2,13,2,13,2,13,2,13,2,13,2,13
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,0,4,1,6,7,39,7,39,2,13
4,1,3,4,4,2,0,0,0,4,6,30,5,27,0,4,1,6,3,19,0,4,6,30,5,27,7,35
4,1,3,4,4,1,0,0,0,4,6,30,1,6,7,35,5,26,7,35,5,26,5,26,0,4,6,30
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,2,13,2,13
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,3,4,0,0,4,0,4,6,30,5,25,0,4,6,30,5,25,0,4,6,30,0,4,1,6
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,2,13,5,26
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,6,30,1,6,7,35,5,26,0,4,6,30
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,1,6,3,19
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,0,4
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,5,26
4,1,3,4,4,2,0,0,0,4,6,30,5,27,0,4,1,6,5,27,0,4,6,30,1,6,5,27
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,0,4
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,6,30,5,26,0,4,1,6,3,18,2,13
4,1,3,3,4,0,0,4,0,4,6,30,5,25,0,4,6,30,5,25,0,4,6,30,0,4,1,6
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,0,4
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,0,4,5,29,7,39,0,4,6,30
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,5,26,5,26,0,4
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,5,26
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,5,29,7,39,7,39,7,39,2,13
4,1,3,4,4,1,1,0,0,4,6,31,2,13,2,13,2,13,2,13,2,13,2,13,2,13,2,13
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,1,6,3,19
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,1,6,3,18,6,30,1,6,3,18,7,39
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,2,13,2,13,2,13
4,1,3,3,4,0,0,4,0,4,6,30,5,25,5,25,0,4,6,30,5,25,0,4,6,30,0,4
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,2,13,5,29,7,39,2,13,0,4,5,29
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,1,6,3,18,2,13,5,26,0,4,6,30
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,3,4,4,0,4,0,4,6,30,5,29,7,39,0,4,1,6,5,29,7,39,7,39,2,13
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,3,4,1,0,4,0,4,6,30,5,26,0,4,1,6,7,39,4,24,7,39,2,13,5,26
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,0,4,6,30,5,26,0,4,1,6,3,19
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,0,4,6,30,5,26,7,35
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,7,35,2,13,2,13
4,1,3,3,4,0,0,4,0,4,6,30,5,25,0,4,6,30,7,39,2,13,5,25,5,25,5,25
4,1,3,4,4,2,0,0,0,4,6,30,5,27,0,4,1,6,5,27,0,4,6,30,5,27,0,4
4,1,3,3,4,0,0,4,0,4,6,30,5,25,0,4,6,30,7,39,2,13,6,30,4,24,5,25
4,1,3,4,4,1,0,0,0,4,6,30,5,26,0,4,1,6,3,19,2,13,7,35,4,24,1,6
4,1,3,3,4,1,0,4,0,4,6,30,1,6,3,18,7,39,2,13,4,24,7,39,2,13,2,13
